"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cfp1",1.20391887234695e-59,0.46799846823671,0.462,0.11,2.18535353708419e-55,"7","Cfp"
"Stxbp23",9.50935830954807e-59,0.401035440039292,0.338,0.066,1.72613872034916e-54,"7","Stxbp2"
"Hist1h2al",2.5877590268827e-58,0.755803640763253,0.547,0.173,4.69730018559747e-54,"7","Hist1h2al"
"Cd94",6.71951443567558e-58,0.939103059461406,0.974,0.627,1.21972626036383e-53,"7","Cd9"
"Slc15a31",2.26306369696517e-57,0.545124648344179,0.423,0.101,4.10791322273118e-53,"7","Slc15a3"
"Mrpl45",5.89264525837292e-57,0.637283456802704,0.474,0.133,1.06963296729985e-52,"7","Mrpl45"
"Selplg2",6.30275716005603e-56,0.487817733454559,0.376,0.084,1.14407647969337e-51,"7","Selplg"
"Sirpb1c1",8.59837700462458e-56,0.412234238346747,0.261,0.043,1.56077739387945e-51,"7","Sirpb1c"
"F101",1.48180432960235e-55,0.607766555131321,0.385,0.088,2.68977121909418e-51,"7","F10"
"Gk",1.91528012003528e-55,0.387559765437258,0.261,0.044,3.47661647388804e-51,"7","Gk"
"Lcp21",1.21504200944574e-54,0.350344021985081,0.278,0.049,2.20554425554591e-50,"7","Lcp2"
"Fmnl1",4.1108858709599e-54,0.335261443680883,0.269,0.047,7.46208003296641e-50,"7","Fmnl1"
"Cxcl21",5.99540880150856e-54,2.98990240298154,0.889,0.756,1.08828660564983e-49,"7","Cxcl2"
"Dgat1",1.11310359863096e-53,0.450426282591409,0.342,0.074,2.02050565223492e-49,"7","Dgat1"
"Rilpl22",6.96648457393913e-52,0.894879522385294,0.675,0.266,1.26455627986143e-47,"7","Rilpl2"
"Pgd1",8.79912908440339e-52,0.817743725283903,0.628,0.244,1.5972179114009e-47,"7","Pgd"
"Ccl61",1.41648133001203e-51,0.720654730904834,0.577,0.198,2.57119691023785e-47,"7","Ccl6"
"Bcl2a1a1",1.61054096546653e-51,0.516159486821592,0.274,0.05,2.92345396051484e-47,"7","Bcl2a1a"
"Fam107b2",2.23001702315167e-51,0.665159342261027,0.547,0.182,4.04792690042491e-47,"7","Fam107b"
"S100a63",5.2465503949819e-51,1.24398676770498,0.957,0.812,9.52353827697115e-47,"7","S100a6"
"Litaf1",2.08256146816228e-50,0.929924873733498,0.915,0.617,3.78026557700818e-46,"7","Litaf"
"Samhd12",3.81141336044481e-50,0.644845153933499,0.543,0.182,6.91847753187942e-46,"7","Samhd1"
"Slc40a1",4.18719845461024e-50,0.3586275331237,0.256,0.046,7.60060263480851e-46,"7","Slc40a1"
"Arrb21",1.67965925915847e-49,0.611894939448303,0.423,0.118,3.04891748722446e-45,"7","Arrb2"
"Abhd5",3.86777097799712e-49,0.603600094570448,0.47,0.143,7.02077787926037e-45,"7","Abhd5"
"Nadk",1.23571205552472e-48,0.729110298073369,0.581,0.218,2.24306452318848e-44,"7","Nadk"
"Plin21",2.05461354764487e-47,0.886842800891625,0.778,0.394,3.72953451168496e-43,"7","Plin2"
"Ubb1",7.01564017875319e-47,0.635622656454934,1,1,1.27347900524728e-42,"7","Ubb"
"Anxa11",8.92685738056088e-47,0.619134972906607,0.44,0.133,1.62040315171941e-42,"7","Anxa11"
"Gch12",3.57820399273288e-46,0.809327309003689,0.607,0.239,6.49515588760872e-42,"7","Gch1"
"Fbxl5",3.24782494078392e-45,0.604016791017112,0.457,0.143,5.89545183251098e-41,"7","Fbxl5"
"Fam134b1",3.90641123603874e-45,0.414898625596975,0.308,0.07,7.09091767565751e-41,"7","Fam134b"
"Rap1b2",5.36508955922946e-44,0.735779918290456,0.949,0.741,9.73871056791331e-40,"7","Rap1b"
"Clec4n1",2.8513579242327e-43,0.769744334131121,0.449,0.138,5.1757849040672e-39,"7","Clec4n"
"Skap21",6.53446623426211e-43,0.57326250124647,0.526,0.185,1.18613631084326e-38,"7","Skap2"
"Txn11",2.74128647188287e-42,0.705462520210454,0.979,0.939,4.97598320376179e-38,"7","Txn1"
"Tmsb4x3",1.04781344793003e-41,0.543164201444519,1,1,1.90199097068259e-37,"7","Tmsb4x"
"R3hdm4",1.08812039432335e-41,0.752353883811064,0.598,0.262,1.97515613977574e-37,"7","R3hdm4"
"Bcl2l112",1.10508787299953e-41,0.726666542684515,0.517,0.189,2.00595550706874e-37,"7","Bcl2l11"
"Eif52",1.44703020463574e-41,0.815425448150915,0.94,0.756,2.62664922745479e-37,"7","Eif5"
"Ccl41",1.82702540136989e-41,1.48389589222605,0.658,0.319,3.31641650856662e-37,"7","Ccl4"
"Pla2g71",3.88621645581263e-41,0.560438352010749,0.449,0.139,7.05426011059109e-37,"7","Pla2g7"
"Pmaip12",5.84235938084064e-41,0.369596074151133,0.291,0.066,1.06050507481019e-36,"7","Pmaip1"
"H2-D13",2.94868908586741e-40,0.745794187500618,0.979,0.733,5.35246042866652e-36,"7","H2-D1"
"Ninj11",7.8714874591565e-40,1.00644403529713,0.62,0.289,1.42883240358609e-35,"7","Ninj1"
"Dnajb91",1.14150140759827e-39,0.905387590797072,0.718,0.381,2.07205335507238e-35,"7","Dnajb9"
"Nfe2l22",1.28102711188764e-39,0.721638927485608,0.654,0.298,2.32532041349845e-35,"7","Nfe2l2"
"Gyg1",1.8556903164921e-39,0.76836973755922,0.632,0.287,3.36844906249646e-35,"7","Gyg"
"Rab8b2",3.43458614697478e-39,0.613355481869108,0.487,0.178,6.23446077398862e-35,"7","Rab8b"
"Tob1",5.11634094721498e-39,0.755169670746103,0.722,0.356,9.28718208738463e-35,"7","Tob1"
"H3f3a2",9.67618479327489e-39,0.531729877648266,1,0.996,1.75642106367526e-34,"7","H3f3a"
"Myo1f1",9.99456000206266e-39,0.320509304491318,0.269,0.061,1.81421253157441e-34,"7","Myo1f"
"Evi2a2",1.70657183628027e-38,0.326817731450156,0.299,0.072,3.09776919721594e-34,"7","Evi2a"
"Hmgb22",3.99327316948485e-38,0.703855069693996,0.927,0.645,7.24858945724891e-34,"7","Hmgb2"
"Sod22",2.33980728526089e-37,1.2438404824782,0.722,0.452,4.24721818420557e-33,"7","Sod2"
"Fxyd53",2.47863172696294e-37,0.730624366633178,0.803,0.448,4.49921231078313e-33,"7","Fxyd5"
"Pfn11",9.34223609220217e-37,0.680681036945412,1,0.994,1.69580269545654e-32,"7","Pfn1"
"Tnfrsf1b1",1.00851123517527e-36,0.460371858216874,0.299,0.077,1.83064959409015e-32,"7","Tnfrsf1b"
"Unc119",7.44828628727328e-36,0.48946004187688,0.453,0.159,1.35201292686585e-31,"7","Unc119"
"Lsp13",7.58399264897405e-36,0.628515535832776,0.786,0.392,1.37664634564177e-31,"7","Lsp1"
"Zfp361",1.25183806674535e-35,0.732829411664205,0.761,0.426,2.27233645875617e-31,"7","Zfp36"
"Vsir1",1.67666449200228e-35,0.526832111023424,0.423,0.143,3.04348138588255e-31,"7","Vsir"
"Marcksl12",8.90588703876387e-35,1.5177912604942,0.863,0.747,1.61659661527642e-30,"7","Marcksl1"
"Msra",1.33296570253086e-34,0.403133833798022,0.346,0.103,2.41959934323402e-30,"7","Msra"
"Tmcc1",1.87936235029956e-34,0.777737145739938,0.479,0.191,3.41141853826377e-30,"7","Tmcc1"
"Laptm52",2.41175433338853e-34,0.328680611226068,0.5,0.171,4.37781646596686e-30,"7","Laptm5"
"Gapdh1",7.65446365839942e-34,0.715643955990769,0.897,0.719,1.38943824327266e-29,"7","Gapdh"
"Hhex",9.32552090886679e-34,0.451439061553008,0.355,0.109,1.6927685553775e-29,"7","Hhex"
"Eif11",1.24726655794902e-33,0.450515525297379,1,1,2.26403825598907e-29,"7","Eif1"
"Atp6v1e11",2.26922678993404e-33,0.735693923331611,0.714,0.413,4.11910046908827e-29,"7","Atp6v1e1"
"Lyn2",2.86112029094121e-33,0.5526966256906,0.551,0.234,5.19350555211649e-29,"7","Lyn"
"Tkt2",1.57840110238777e-32,0.952978574720764,0.739,0.494,2.86511368105428e-28,"7","Tkt"
"Ifrd12",2.50488424137465e-32,0.803636964704434,0.846,0.581,4.54686587494327e-28,"7","Ifrd1"
"Cdkn2d",9.73041187399754e-32,0.558372510733319,0.517,0.213,1.76626436336803e-27,"7","Cdkn2d"
"Snap231",2.01706711391578e-31,0.729368638684413,0.62,0.33,3.66138022517993e-27,"7","Snap23"
"Lbr1",2.87057386868399e-31,0.530082541435504,0.483,0.196,5.21066568643518e-27,"7","Lbr"
"Tnfrsf23",3.25751602926541e-31,0.349901592494327,0.252,0.064,5.91304309632257e-27,"7","Tnfrsf23"
"Rgcc1",5.13759553225636e-31,0.816631650396737,0.701,0.362,9.32576341015174e-27,"7","Rgcc"
"Ddit31",8.66362856594211e-31,0.69563931334379,0.564,0.264,1.57262185728981e-26,"7","Ddit3"
"Samd9l",1.11617771995698e-30,0.289393635873907,0.252,0.064,2.0260857972659e-26,"7","Samd9l"
"Capg1",1.16027414616726e-30,0.567326291883369,0.675,0.338,2.10612963012282e-26,"7","Capg"
"Arpc22",3.19478485110912e-30,0.547968902392348,0.97,0.917,5.79917346173328e-26,"7","Arpc2"
"Tnfaip21",4.8353143489942e-30,0.445854110706752,0.329,0.102,8.77706260629427e-26,"7","Tnfaip2"
"Cap11",1.23393113044607e-29,0.70350896392856,0.752,0.465,2.2398317879857e-25,"7","Cap1"
"Serpinb1a2",1.7709166699488e-29,0.635094004725072,0.41,0.155,3.21456793929106e-25,"7","Serpinb1a"
"Ifitm21",1.92212753798473e-29,0.719070395309636,0.983,0.985,3.48904590694988e-25,"7","Ifitm2"
"Fas",3.0221721782301e-28,0.451619100957078,0.316,0.102,5.48584693792327e-24,"7","Fas"
"Agpat2",2.87761317305639e-27,0.398102956732133,0.256,0.073,5.22344343173196e-23,"7","Agpat2"
"Ostf12",4.16564264504191e-27,0.651020789275421,0.855,0.575,7.56147452928007e-23,"7","Ostf1"
"Apbb1ip1",5.54595002274422e-27,0.291095709518466,0.308,0.096,1.00670084812853e-22,"7","Apbb1ip"
"Igfbp61",5.89972995320588e-27,0.339124286628577,0.342,0.116,1.07091898110593e-22,"7","Igfbp6"
"Triobp1",6.0342974921303e-27,0.718717163337886,0.573,0.295,1.09534568077149e-22,"7","Triobp"
"Il1a1",9.00601860400136e-27,0.693636136805032,0.269,0.08,1.63477249699833e-22,"7","Il1a"
"Vamp82",1.17880986134306e-26,0.558082590616393,0.799,0.503,2.13977566030992e-22,"7","Vamp8"
"Dstn1",1.35398739400417e-26,0.965287226639459,0.821,0.692,2.45775791759636e-22,"7","Dstn"
"Rnd1",2.05712764318623e-26,0.388102977867431,0.355,0.124,3.73409809791164e-22,"7","Rnd1"
"Ctsc1",2.27914926605872e-26,0.250951803622456,0.47,0.182,4.13711174774979e-22,"7","Ctsc"
"2810474O19Rik1",3.3406091989091e-26,0.509562239852626,0.397,0.156,6.06387381785979e-22,"7","2810474O19Rik"
"Aldoa2",3.92894445252782e-26,0.576429634960108,0.949,0.889,7.13181997022849e-22,"7","Aldoa"
"Nfkbid",1.25920503767559e-25,0.368885634317352,0.252,0.073,2.28570898438873e-21,"7","Nfkbid"
"Sh3bgrl32",1.30298571714019e-25,0.524590850086122,0.97,0.882,2.36517967375288e-21,"7","Sh3bgrl3"
"Dhrs7",2.41553055033533e-25,0.47154199452202,0.474,0.213,4.38467105496869e-21,"7","Dhrs7"
"Rogdi",2.7366249700571e-25,0.348461349066831,0.286,0.091,4.96752164564764e-21,"7","Rogdi"
"Ets21",2.78825288164029e-25,0.525772686484105,0.662,0.345,5.06123663075346e-21,"7","Ets2"
"Flot1",3.50901924226897e-25,0.484080762589908,0.509,0.24,6.36957172856664e-21,"7","Flot1"
"Srpk2",7.81633900640724e-25,0.652986976992401,0.491,0.245,1.41882185644304e-20,"7","Srpk2"
"Ubap1",1.23486575585421e-24,0.362006794380856,0.321,0.112,2.24152832002657e-20,"7","Ubap1"
"Sde22",1.5126648258648e-24,0.573685042414787,0.62,0.35,2.74578919190979e-20,"7","Sde2"
"Txnrd12",6.6222267763593e-24,0.682188114356884,0.551,0.289,1.20206660444474e-19,"7","Txnrd1"
"Npepps",1.01419808381838e-23,0.407637019023102,0.393,0.16,1.84097236174712e-19,"7","Npepps"
"Tmem38b1",1.59331722265936e-23,0.388984546053024,0.389,0.156,2.89218942257127e-19,"7","Tmem38b"
"Fyb2",2.19020405329556e-23,0.285219152965244,0.389,0.146,3.97565839754209e-19,"7","Fyb"
"Limd22",2.39951546463307e-23,0.572339642009316,0.526,0.262,4.35560047140194e-19,"7","Limd2"
"Hiatl1",8.23524922517915e-23,0.385715613739036,0.376,0.152,1.49486243935452e-18,"7","Hiatl1"
"Casp42",8.32974179894214e-23,0.440514931596978,0.329,0.123,1.51201473134398e-18,"7","Casp4"
"Adipor11",1.22278002326864e-22,0.574042822292105,0.786,0.536,2.21959029823724e-18,"7","Adipor1"
"Nfkbiz1",1.23039271889286e-22,0.699040841962653,0.667,0.438,2.23340886333432e-18,"7","Nfkbiz"
"Neat11",1.29737582597103e-22,0.531787520091311,0.808,0.535,2.35499659930262e-18,"7","Neat1"
"Arpc33",1.80648985160133e-22,0.460126566811461,0.957,0.882,3.27914037862674e-18,"7","Arpc3"
"Plscr11",3.91456103393803e-22,0.611403767856383,0.385,0.164,7.10571118880432e-18,"7","Plscr1"
"Arpc52",4.86419326875308e-22,0.585747012886945,0.885,0.683,8.82948362144059e-18,"7","Arpc5"
"Card192",1.28138552967169e-21,0.568263242853058,0.637,0.37,2.32597101346006e-17,"7","Card19"
"Ddx51",1.46960653685934e-21,0.42475685645804,0.996,0.991,2.66762978570707e-17,"7","Ddx5"
"Rgs22",1.54182442697795e-21,0.432088757812071,0.483,0.225,2.79871969985038e-17,"7","Rgs2"
"Gpx12",2.75289583035513e-21,0.539341410461728,0.902,0.745,4.99705651126064e-17,"7","Gpx1"
"Csf2ra1",3.43031176214407e-21,0.269979088372376,0.265,0.087,6.22670191064391e-17,"7","Csf2ra"
"Rabgef11",7.61547498547223e-21,0.349159041741604,0.338,0.131,1.38236101936292e-16,"7","Rabgef1"
"Nfkbia2",1.10794490048111e-20,0.783989296708238,0.966,0.917,2.01114158335331e-16,"7","Nfkbia"
"Thbs13",1.2585896757651e-20,0.442598937561923,0.598,0.326,2.28459197944881e-16,"7","Thbs1"
"Saa32",2.36932856465304e-20,0.794442707784713,0.312,0.117,4.30080521055819e-16,"7","Saa3"
"Lbp1",2.89884642206151e-20,0.252637191598859,0.269,0.092,5.26198602532606e-16,"7","Lbp"
"D1Ertd622e1",3.61473664104645e-20,0.334069037121347,0.338,0.135,6.56146995082752e-16,"7","D1Ertd622e"
"Sdcbp1",4.2182074026671e-20,0.509383499952359,0.876,0.711,7.65689007732131e-16,"7","Sdcbp"
"Ptp4a12",5.30423507092594e-20,0.535573543964665,0.739,0.489,9.62824750074477e-16,"7","Ptp4a1"
"Vps37b3",7.75567832439195e-20,0.447764397789645,0.393,0.173,1.40781072944363e-15,"7","Vps37b"
"B2m2",7.97316905449489e-20,0.336521479168734,1,0.993,1.44728964677191e-15,"7","B2m"
"Ero1l",2.59553831814328e-19,0.292123364917019,0.35,0.142,4.71142115509369e-15,"7","Ero1l"
"Tecr",3.47880025224246e-19,0.685057332377164,0.662,0.486,6.31471821787052e-15,"7","Tecr"
"Smox1",4.32900332516526e-19,0.503364500731384,0.453,0.227,7.85800683583999e-15,"7","Smox"
"Ier51",5.01574040639254e-19,0.588847144515555,0.825,0.615,9.10457198568373e-15,"7","Ier5"
"Efhd21",6.27088337953649e-19,0.424827998644477,0.538,0.273,1.13829075105346e-14,"7","Efhd2"
"Ppp1r21",8.85276327881906e-19,0.53132154788348,0.855,0.657,1.60695359037124e-14,"7","Ppp1r2"
"Nppa",1.04310611816991e-18,0.486815758037503,0.397,0.179,1.89344622570202e-14,"7","Nppa"
"Pim12",4.96544377787999e-18,0.741404395230225,0.611,0.395,9.01327354560776e-14,"7","Pim1"
"Tnnc1",8.42637787330334e-18,0.505196750792803,0.603,0.365,1.52955611156202e-13,"7","Tnnc1"
"Cd823",2.41452343435601e-17,0.289251510649194,0.342,0.144,4.38284293804303e-13,"7","Cd82"
"Wsb1",2.80550007620412e-17,0.477081972067058,0.821,0.643,5.09254373832572e-13,"7","Wsb1"
"Tgif12",7.31562076975197e-17,0.67934318270468,0.547,0.337,1.32793148212538e-12,"7","Tgif1"
"Cdc421",8.67465896804919e-17,0.381156374051096,0.966,0.938,1.57462409588029e-12,"7","Cdc42"
"Gm87971",9.17075468205851e-17,0.621346616694475,0.953,0.876,1.66467538988726e-12,"7","Gm8797"
"Ptpn11",2.53118492974396e-16,0.382673181318324,0.466,0.241,4.59460688447125e-12,"7","Ptpn1"
"Trib1",2.61039876368063e-16,0.396136178518272,0.432,0.213,4.73839583583308e-12,"7","Trib1"
"Hbb-bs",2.62888633412384e-16,0.487279243588199,0.962,0.9,4.77195447370159e-12,"7","Hbb-bs"
"St3gal6",2.64626440269185e-16,0.343542625501882,0.312,0.133,4.80349914376624e-12,"7","St3gal6"
"Actg12",4.3701959803947e-16,0.318610636092976,1,0.999,7.93277974361247e-12,"7","Actg1"
"Cstb2",2.24340019235892e-15,0.800591073893392,0.778,0.673,4.0722200291699e-11,"7","Cstb"
"Anxa31",2.90575764268356e-15,0.584311571879979,0.714,0.514,5.2745312729992e-11,"7","Anxa3"
"Noct",3.7313060557219e-15,0.331646644157432,0.342,0.158,6.77306675234639e-11,"7","Noct"
"Srxn11",4.18740079720832e-15,0.300579620926444,0.252,0.099,7.60096992709255e-11,"7","Srxn1"
"Stk241",4.47572294023772e-15,0.298349531103357,0.333,0.154,8.1243322811195e-11,"7","Stk24"
"Gtf2b2",5.74036345674061e-15,0.353306294825967,0.419,0.217,1.04199077466755e-10,"7","Gtf2b"
"Gla1",9.19965402744449e-15,0.29543153636941,0.299,0.13,1.66992119906172e-10,"7","Gla"
"Gclm1",1.64396426733113e-14,0.480981653043028,0.453,0.256,2.98412393805946e-10,"7","Gclm"
"Sh2d3c1",3.03124143027289e-14,0.276791212372034,0.329,0.149,5.50230944423135e-10,"7","Sh2d3c"
"Myl2",3.83623546948252e-14,0.479240193215967,0.697,0.528,6.96353462420467e-10,"7","Myl2"
"Dusp52",6.30448525387627e-14,0.330103914465066,0.397,0.203,1.14439016328362e-09,"7","Dusp5"
"Atp6v0b1",1.07801507045036e-13,0.386274323419127,0.769,0.573,1.95681295588148e-09,"7","Atp6v0b"
"Plp21",1.25090300600959e-13,0.359755079843674,0.62,0.388,2.2706391365086e-09,"7","Plp2"
"Kctd121",1.32580279324454e-13,0.342706611307416,0.538,0.319,2.40659723029748e-09,"7","Kctd12"
"Eno12",1.53042845745429e-13,0.326084827152684,0.726,0.505,2.77803373597103e-09,"7","Eno1"
"Mpp11",1.557695530755e-13,0.351312894026687,0.402,0.215,2.82752892742648e-09,"7","Mpp1"
"Riok31",2.13697404463155e-13,0.337156735906473,0.44,0.244,3.87903528581519e-09,"7","Riok3"
"Max2",2.82229983519844e-13,0.369407220495488,0.406,0.218,5.12303866085221e-09,"7","Max"
"Shfm12",3.70002274953701e-13,0.344212361930606,0.987,0.975,6.71628129495957e-09,"7","Shfm1"
"Ube2d31",6.81391028676065e-13,0.341383316773179,0.974,0.951,1.23686099525279e-08,"7","Ube2d3"
"Atp6v1g11",6.85597771653419e-13,0.345790416303882,0.868,0.746,1.24449707510529e-08,"7","Atp6v1g1"
"Orai1",7.95040048927999e-13,0.263453430037351,0.321,0.153,1.4431566968141e-08,"7","Orai1"
"Actb2",1.40362580006134e-12,0.859661748781991,1,0.999,2.54786155227134e-08,"7","Actb"
"Bcl102",1.82443809690485e-12,0.380789489528019,0.594,0.387,3.31172003350169e-08,"7","Bcl10"
"Slc2a11",2.73304781905189e-12,0.262524389268778,0.265,0.118,4.96102840114299e-08,"7","Slc2a1"
"Map1lc3b",3.26782359859091e-12,0.403874251269778,0.915,0.877,5.93175339616221e-08,"7","Map1lc3b"
"Atxn101",3.70270125681214e-12,0.433883430666449,0.62,0.448,6.72114332136539e-08,"7","Atxn10"
"Rhog1",1.14660438342982e-11,0.297584951602582,0.406,0.224,2.08131627680181e-07,"7","Rhog"
"Sqstm12",1.15816322826667e-11,0.525650597413392,0.705,0.519,2.10229789194966e-07,"7","Sqstm1"
"Sertad1",2.00097670407381e-11,0.308502772982001,0.748,0.524,3.63217291323478e-07,"7","Sertad1"
"Mrpl331",2.32519579466816e-11,0.363481883920344,0.808,0.661,4.22069540648164e-07,"7","Mrpl33"
"Degs11",2.67432119123884e-11,0.427740316796655,0.701,0.547,4.85442782633674e-07,"7","Degs1"
"Grap1",3.1134671080708e-11,0.262704862369274,0.303,0.148,5.65156549457012e-07,"7","Grap"
"Rnf1152",3.31738182836815e-11,0.293082054461079,0.359,0.194,6.02171149485386e-07,"7","Rnf115"
"Herpud11",4.60019480041204e-11,0.384410077855872,0.449,0.276,8.35027360170794e-07,"7","Herpud1"
"Aldh21",5.53909880630255e-11,0.64724830199763,0.585,0.448,1.00545721532004e-06,"7","Aldh2"
"Kctd20",6.0641014273028e-11,0.283266725183915,0.35,0.187,1.100755691084e-06,"7","Kctd20"
"Mafg2",6.66177732720524e-11,0.318256276897465,0.376,0.207,1.2092458204343e-06,"7","Mafg"
"Gpi13",1.32489149133042e-10,0.372230608818364,0.808,0.646,2.40494303506298e-06,"7","Gpi1"
"Csrp3",1.90187850886526e-10,0.327503923923487,0.325,0.169,3.45228986929221e-06,"7","Csrp3"
"Cflar1",2.02282942089394e-10,0.276188204868243,0.491,0.298,3.67183996480667e-06,"7","Cflar"
"Tmbim61",2.4177024242288e-10,0.351382925415497,0.833,0.757,4.38861344046012e-06,"7","Tmbim6"
"Ehd12",3.18967296958703e-10,0.421954110598338,0.658,0.476,5.78989437439437e-06,"7","Ehd1"
"Ccng2",3.65828834425827e-10,0.401638638086145,0.389,0.231,6.64052500249761e-06,"7","Ccng2"
"H2-K13",4.08233478757682e-10,0.416637356606947,0.701,0.57,7.41025410640945e-06,"7","H2-K1"
"Hilpda2",7.91122734064793e-10,0.283334942455777,0.423,0.252,1.43604598687441e-05,"7","Hilpda"
"Cited21",1.26246845961989e-09,0.436549532998653,0.556,0.387,2.29163274790202e-05,"7","Cited2"
"Raf1",1.58506466206661e-09,0.304541947970877,0.372,0.22,2.87720937458331e-05,"7","Raf1"
"Zfand52",1.9185282210484e-09,0.33711612232298,0.795,0.623,3.48251242684706e-05,"7","Zfand5"
"Actc1",2.28646173616947e-09,0.308938870023429,0.5,0.341,4.15038534349482e-05,"7","Actc1"
"Tnfaip83",2.54904938907758e-09,0.263655961304969,0.295,0.156,4.62703445105363e-05,"7","Tnfaip8"
"Pet100",2.63276073346378e-09,0.279055908240576,0.415,0.252,4.77898728338346e-05,"7","Pet100"
"Por1",2.82683204951802e-09,0.289617629381441,0.389,0.232,5.13126553628512e-05,"7","Por"
"Hbp1",3.89003603135201e-09,0.315320894140559,0.449,0.285,7.06119340411017e-05,"7","Hbp1"
"Clk11",4.82806776148296e-09,0.346280890805477,0.641,0.472,8.76390860064388e-05,"7","Clk1"
"Actn12",7.36947242412014e-09,0.257287452955326,0.564,0.385,0.000133770663442629,"7","Actn1"
"Actr21",1.05797965108874e-08,0.266316414808936,0.53,0.351,0.000192044466265628,"7","Actr2"
"Hnrnph2",1.16123476210917e-08,0.25149485818813,0.474,0.306,0.000210787334018056,"7","Hnrnph2"
"Zfp131",2.13676356237204e-08,0.324957139206604,0.372,0.232,0.000387865321841773,"7","Zfp131"
"Ube2b1",3.49257330244481e-08,0.297472694728863,0.816,0.654,0.000633971905859781,"7","Ube2b"
"Myl3",3.64929414617316e-08,0.295072616741679,0.624,0.442,0.000662419873413352,"7","Myl3"
"Azin1",4.25174951685394e-08,0.287458034973506,0.504,0.343,0.000771777572299328,"7","Azin1"
"Gadd45g1",4.54782877768627e-08,0.380832065560879,0.833,0.72,0.000825521879725612,"7","Gadd45g"
"Fbxo301",6.77824457444266e-08,0.252528722670123,0.265,0.143,0.00123038695515283,"7","Fbxo30"
"1110008F13Rik1",7.17602871862232e-08,0.304430295140894,0.62,0.46,0.00130259273300432,"7","1110008F13Rik"
"Tnnt2",7.84285785758609e-08,0.412224541479633,0.585,0.435,0.00142363555830903,"7","Tnnt2"
"Plk3",1.2495475224408e-07,0.268797505754656,0.308,0.182,0.00226817866273453,"7","Plk3"
"Prkd3",1.52775932881234e-07,0.302959512003769,0.372,0.237,0.00277318873366015,"7","Prkd3"
"Serp13",2.63792685950024e-07,0.266308053268325,0.748,0.578,0.00478836483536484,"7","Serp1"
"Acp53",3.50448070152127e-07,0.455673839410975,0.252,0.139,0.00636133336940141,"7","Acp5"
"Slc3a22",5.37319834371958e-07,0.300779729423876,0.603,0.472,0.00975342963351978,"7","Slc3a2"
"Capza21",7.23831920107092e-07,0.276683757411828,0.752,0.645,0.0131389970137839,"7","Capza2"
"Lamtor42",9.52588490287413e-07,0.254084181820285,0.5,0.35,0.0172913862756971,"7","Lamtor4"
"Oser12",1.5055294334844e-06,0.285017741968466,0.56,0.417,0.0273283702766089,"7","Oser1"
"Cd164",2.97935870282604e-06,0.258143113289992,0.487,0.36,0.0540813191736983,"7","Cd164"
"Icam12",3.41876407086716e-06,0.403580672224483,0.543,0.433,0.0620574054143806,"7","Icam1"
"Arpc41",7.96723115915721e-06,0.277277138924471,0.585,0.463,0.144621180001022,"7","Arpc4"
"Gadd45b1",9.60659976323899e-06,0.36831435715119,0.872,0.822,0.174378998902314,"7","Gadd45b"
"Cks2",2.84582072001719e-05,0.314597994124651,0.594,0.482,0.516573377097521,"7","Cks2"
"Ap3s13",3.65741583051715e-05,0.25808606098134,0.581,0.46,0.663894121555473,"7","Ap3s1"
"Hmgn22",0.000314119573282467,0.443497305184561,0.568,0.504,1,"7","Hmgn2"
"Kdm6b",0.000649930857042442,0.293110916090401,0.538,0.45,1,"7","Kdm6b"
"Rsrp11",0.00455898182059601,0.279911406923709,0.803,0.757,1,"7","Rsrp1"
"Myoz2",0,2.4203171995469,0.929,0.065,0,"8","Myoz2"
"Sh3bgr",0,2.10543591856461,0.929,0.07,0,"8","Sh3bgr"
"Actn2",0,1.92361026385602,0.841,0.038,0,"8","Actn2"
"Mybpc3",0,1.79577326875093,0.841,0.053,0,"8","Mybpc3"
"Apobec2",0,1.74802593432338,0.81,0.027,0,"8","Apobec2"
"Ppp1r14c",0,1.70490041042018,0.778,0.043,0,"8","Ppp1r14c"
"Fabp3-ps1",0,1.48297852745366,0.762,0.036,0,"8","Fabp3-ps1"
"Adprhl1",0,1.47411857416067,0.698,0.025,0,"8","Adprhl1"
"Obscn",0,1.22354255047346,0.627,0.021,0,"8","Obscn"
"Tmod1",0,1.19004053310457,0.683,0.031,0,"8","Tmod1"
"Nkx2-5",0,1.1570384890371,0.659,0.017,0,"8","Nkx2-5"
"Cited1",0,0.992816221468976,0.556,0.019,0,"8","Cited1"
"Trim63",0,0.978629066958477,0.563,0.014,0,"8","Trim63"
"Trim55",0,0.861204502336797,0.492,0.005,0,"8","Trim55"
"Mtus2",0,0.859357491344146,0.524,0.018,0,"8","Mtus2"
"Eef1a2",0,0.792715558153564,0.492,0.012,0,"8","Eef1a2"
"Smyd1",0,0.67924753843126,0.429,0.011,0,"8","Smyd1"
"Mlip",0,0.644269568688609,0.405,0.01,0,"8","Mlip"
"Fsd2",0,0.561322103691406,0.357,0.006,0,"8","Fsd2"
"Lrrc10",0,0.5535864549118,0.325,0.006,0,"8","Lrrc10"
"Mylk3",7.68194393962242e-306,0.789315271527894,0.5,0.018,1.39442646392026e-301,"8","Mylk3"
"Smpx",4.08165114164974e-293,3.40287652238139,0.992,0.093,7.40901315232261e-289,"8","Smpx"
